store_name,company,revenue_monthly,amazon_start,phone,directors,email,province,category,subcategory,seller_url,mercantile_registry,business_address,follow_up,action_label,status,import_email
IlustrArte,Mozley Consulting S.L.,6824.83,,+34677555393,DE BURGOS CASAS MAGDALENA (Administrador solidario); MOZLEY JOSEPH RENNIE (Administrador solidario); RENNIE MOZLEY JOSEPH (Administrador solidario),mozleyzon@hotmail.com,MADRID,Hogar y cocina,Botellas aislantes,https://www.amazon.es/sp?seller=A1D7J55AV1U6ZX,B82714866,"Avda de Europa 9, Portal 12, 2-A, Pozuelo de Alarcón, Madrid, 28224, ES","Primera marcacion, No contesta 21-7-26 se hace envio de mensaje de WhatsApp.",,pendiente,jose@libertyseller.com
✅ Shopinpex,"INPEX OPCION, SL",6856.49,,+34621274956,VALVERDE CRESPO JUAN MANUEL (Administrador único),marketplace@inpexopcion.es,BARCELONA,Informática,Monitores,https://www.amazon.es/sp?seller=A2QFSYK3OXHPXT,B63234801,"INDUSTRIA 5, SANT FELIU DE LLOBREGAT, Barcelona, 08980, ES","Primera marcacion, No contesta 21-7-26 se hace envio de mensaje de WhatsApp.",,pendiente,jose@libertyseller.com
CARBOEXT,Sociedad de Carbones Hermanos Viñero SL,6885.0,,+34639587165,sin cargos relevantes,carboext@hotmail.com,ESPAÑA,Jardín,Carbón para barbacoas y ahumadores,https://www.amazon.es/sp?seller=AIOTP15LY4VGG,B55379739,"Enrique Gil 14, Olivenza/Badajoz, España, 06100, ES","Primera marcacion, No contesta 21-7-26 se hace envio de mensaje de WhatsApp.",,pendiente,jose@libertyseller.com
Universo del Hogar,Distribuciones Alegra S.L.,6901.55,,+34687573432,sin cargos relevantes,agraciafba@gmail.com,BARCELONA,Belleza,Agua de tocador para mujeres,https://www.amazon.es/sp?seller=A2TOU6Z2LAJTXE,B56864267,"C/Mare de Deu del Roser 37, 3-1, Sant Cugat del Valles, Barcelona, 08174, ES","Primera marcacion, No contesta 21-7-26",,pendiente,jose@libertyseller.com
Loc. Informática,Idiomund S.L.,6941.5,,972334489.0,GUIJARRO MARTINEZ JAVIER (Socio único); AGUILAR CENTRICH JAVIER (Administrador),web@locurainformatica.com,GIRONA,Electrónica,Televisores,https://www.amazon.es/sp?seller=AR3BE9OCKITY4,B58274705,"Avenida d'Europa 26 - Nave 10, Blanes, Girona, 17300, ES","Primera marcacion, No contesta 21-7-26",,pendiente,jose@libertyseller.com
ZAZOO,FRIENDLY LICENSE S.L.,6962.94,,+34 671 62 81 65,BGM FERMART HOLDCO SL (Socio único); FERNANDEZ JIMENEZ MIGUEL (Administrador único); PEREZ CORTINES FERNANDO (Apoderado); ZAPATA ROMERO FRANCISCO ALVARO (Administrador mancomunado),pedidos@friendlylicense.com,SEVILLA,Deportes y aire libre,Maletas,https://www.amazon.es/sp?seller=AO64AWSQKEZ8G,B91918433,"POLÍGONO INDUSTRIAL PARQUE PLATA, CALLE CAMINO MOZÁRABE 29, CAMAS, SEVILLA, 41900, ES",,,pendiente,jose@libertyseller.com
Skintuals Cosmetics,"SKINTUALS VENTURES, SL",6975.05,,+34659375302,RIPOLLES BORREGO JORDI. (Administrador único),skintuals@gmail.com,BARCELONA,Belleza,Sérums faciales,https://www.amazon.es/sp?seller=A16NKTVWJQF3CT,B56387756,"CALLE SERRANO, NUM 2 PLANTA 1, PUERTA 1, TERRASSA, BARCELONA, 08221, ES",,,pendiente,jose@libertyseller.com
"IMPORTACIONES GARPI, S.L.","IMPORTACIONES GARPI, S.L.",7027.19,,+34613350713,BLAZQUEZ PIZARRO NOEL. (Apoderado),importacionesgarpisl@gmail.com,CORDOBA,Informática,Discos duros externos,https://www.amazon.es/sp?seller=A2NKLML40Q2EVT,B56789118,"CALLE SAN FERNANDO Numero1 A, VILLANUEVA DE CORDOBA, CORDOBA, 14440, ES",,,pendiente,jose@libertyseller.com
Azahar Group,Ceibo Azahar Sociedad Limitada,7050.79,,+34610343986,sin cargos relevantes,comercial@azahargroup.com,CASTELLÓN,Bricolaje y herramientas,Pegamentos instantáneos,https://www.amazon.es/sp?seller=A3J5C6UO312AXX,B19894419,"c/ Alfred Giner Sorolla, 2B 3º pta 6, Castellon/Castello, Castellón, 12006, ES",,,pendiente,jose@libertyseller.com
NAUTIGLUE,manuel yegua fernandez,7073.62,,+34630250716,,nautiglue@hotmail.com,CÁDIZ,Deportes y aire libre,Pegamentos de dos componentes,https://www.amazon.es/sp?seller=A35YIN5640K2WC,52920584E,"calle madrid nº7 piso 3-a, chiclana de la frontera, Cádiz, 11130, ES",,,pendiente,jose@libertyseller.com
Findme2020,FINDME PROJECT SOCIEDAD LIMITADA,7090.59,,607519397.0,LUQUE SAUCEDO JOSE DIEGO (Administrador único),josediegoluque@hotmail.com,CADIZ,Hogar y cocina,Kits de ganchillo,https://www.amazon.es/sp?seller=A1ARUNZ4EWHTD7,B05303276,"Avenida Virgen del Carmen 47, Piso 8, Puerta C, Algeciras, Cadiz, 11201, ES",,,pendiente,jose@libertyseller.com
Vittalogy,NATURAL BALANCE S.L.,7118.38,,+34629892068,PELAEZ GUTIERREZ JORGE. (Administrador único); FRANCISCO CAÑADAS SANCHEZ. (Administrador único); SANCHEZ MANSILLA MARIA ROSARIO (Administrador único),info@vittalogy.com,CANTABRIA,Productos para mascotas,Cuidado cadera y articulaciones canino,https://www.amazon.es/sp?seller=A3JGR7BRAR6I86,B67599399,"Poligono Tanos, Nave 18, Viérnoles (Torrelavega), Cantabria, 39300, ES",,,pendiente,jose@libertyseller.com
Bogart Moda Reinosa,BOGART MODA S.L.,7135.68,,+34649301776,ALVAREZ BUENAGA ARTURO JUAN (Administrador único),ventas.bogartmoda.amazon@gmail.com,CANTABRIA,Moda,Polos para hombre,https://www.amazon.es/sp?seller=A2H2LZNG8RC7CM,B04995791,"Calle Mayor,6, Bajo, REINOSA, Cantabria, 39200, ES",,,pendiente,jose@libertyseller.com
Free Euphoria Store,"FREE EUPHORIA, SOCIEDAD LIMITADA",7170.04,,+34631462891,sin cargos relevantes,tech@freeuphoria.com,CASTELLÓN,Bebé,Aspiradores nasales,https://www.amazon.es/sp?seller=A5UKRUUUX1SSL,2024C3673530007R,"avenida Blasco Ibáñez, número 4, Alcossebre, Alcalá de Xivert, Castellón, 12579, ES",,,pendiente,jose@libertyseller.com
Suministros Barrero sl,Suministros Barrero SL,7209.95,,+34 972 36 82 42,ANGEL BARRERO GARCIA (Administrador único),info@milkpaint.es,SPAIN,Bricolaje y herramientas,Barnices,https://www.amazon.es/sp?seller=A3QTB39OT6812N,B17983727,"Avenida Vidreres 95, Lloret de Mar, SPAIN, 17310, ES",,,pendiente,jose@libertyseller.com
BRICO ELÉCTRICO,ALECLA SL,7224.82,,+34 661 679 326,LOPEZ MARTINEZ FRANCISCO JAVIER. (Administrador único); COZAR ESTEVAN JUAN DAVID. (Administrador único); LOPEZ MARTINEZ FRANCISCO JAVIER (Administrador único),info@bricoelectrico.com,MADRID,Hogar y cocina,Tiras LED de interior,https://www.amazon.es/sp?seller=A34972CNCWST9P,B16886321,"CALLE SANCHEZ BARCAIZTEGUI, NUM 20 PLANTA 5, PUERTA 4, MADRID, MADRID, 28007, ES",,,pendiente,jose@libertyseller.com
Be Your Packer,Be Your Packer SL,7255.43,,+34639308040,SALAZAR GONZALEZ VICENTE (Administrador único),admin@beyourpacker.com,ESPAÑA,Oficina y papelería,Cajas de carton para envíos,https://www.amazon.es/sp?seller=A38H62TRIJ88MX,B06868905,"Calle Matarrosa, 33, Fuenlabrada, ESPAÑA, 28947, ES",,,pendiente,jose@libertyseller.com
RSi-fitworld,"RSi Fitworld, SL",7265.3,,+34629369024,CARLUMA SL (Socio único),marketplace@rsi-fitworld.com,ALAVA,Deportes y aire libre,Jaulas de fuerza,https://www.amazon.es/sp?seller=A1LYQ3YK0X9ZWX,B95737383,"Calle Eduardo Dato 40 ESC.DRCHA 1º IZDA, Vitoria-gasteiz, Alava, 01005, ES",,,pendiente,jose@libertyseller.com
NORZN BROTHERS®,"NORZN BROTHERS GOODS, S.L.",7307.66,,+34685028353,SANMARTIN PADIN DIEGO. (Apoderado),francisco@norznbrothers.com,PONTEVEDRA,Hogar y cocina,Jarras para agua,https://www.amazon.es/sp?seller=A36VG8QJ2XYXZ5,B16463838,"LUGAR ACHADIZA, NUM 46 PUERTA C, BUEU, PONTEVEDRA, 36937, ES",,,pendiente,jose@libertyseller.com
MINESTAMP,SELLOS MINE S.L.,7365.21,,+34 672 02 18 16,NARVAEZ ECHEGARAY FRANCISCO ILDEFONSO (Administrador único); MARIN ZAMORA JAVIER (Apoderado),xavimarin@minestamp.com,BARCELONA,Oficina y papelería,Sellos personales,https://www.amazon.es/sp?seller=ASAWLW15JWX6R,B65194946,"Calle Mandri 58, PRAL. 1ª, BARCELONA, BARCELONA, 08022, ES",,,pendiente,jose@libertyseller.com
Brush & Style,GADGET SPHERE SL,7401.91,,+34608797958,MEDINA RUPERTO ADRIEL (Socio único),adrielsuyo@gmail.com,MADRID,Hogar y cocina,Herramientas de mano para bicicletas,https://www.amazon.es/sp?seller=A1CX1V19SP23HN,B56642119,"Calle del Berrocal 60 4B, Madrid, Madrid, 28021, ES",,,pendiente,jose@libertyseller.com
La Tetera de la Abuela,Luam Bionatur Sociedad Limitada,7409.52,,+34679575484,LADO MATA JUAN (Socio único),masquetetienda@gmail.com,PONTEVEDRA,Alimentación y Bebidas,Infusiones de hierbas,https://www.amazon.es/sp?seller=A3FTFDHRM3XXSJ,B16414450,"AVDA DE LAS CAMELIAS 2, LALIN, PONTEVEDRA, 36500, ES",,,pendiente,jose@libertyseller.com
ROCKING GIFTS,Rocking Gifts SL,7428.03,,+34 644 76 18 36,VIDAL WOLF CHRISTIAN (Apoderado solidario); VIDAL WOLF JONATHAN (Apoderado solidario); WOLF ALLEMANN ELISABETH (Administrador único),vidalregalsde@gmail.com,BARCELONA,Hogar y cocina,"Piedras y minerales en medicamentos, remedios y suplementos dietéticos",https://www.amazon.es/sp?seller=A3RY0L9OY3TPHI,B67605097,"Calle Joanot Martorell 25 local 1, Barcelona, Barcelona, 08014, ES",,,pendiente,jose@libertyseller.com
INNOVIX ECOMMERCE SL ⭐,Innovix Ecommerce SL,7492.04,,+34647566689,,elmaarsa.2023@gmail.com,MADRID,Juguetes y juegos,Imanes de tierra inusuales,https://www.amazon.es/sp?seller=A9607AD00GLN9,ESB22953285,"Calle Padrón Número 2, Escalera Izquierda 4ºD, Alcorcón, MADRID, 28925, ES",,,pendiente,jose@libertyseller.com
AVON COSMETICS SA,AVON COSMETICS SA,7511.06,,+34651560530,DA SILVA SALSA MARIA JOAO DE CONCEICAO. (Apoderado); RAMIREZ ALFONSO HENAR. (Apoderado); EPELDE CORDERO ASIER (Apoderado mancomunado solidario); SOLANA HERNANDEZ-SAMPELAYO ANA. (Apoderado mancomunado solidario); GUIL RIVERA PABLO. (Apoderado mancomunado); CARRERAS DIEGO SEBASTIAN (Apoderado mancomunado solidario); PASCUAL LOPEZ ANA ISABEL. (Apoderado mancomunado solidario),amazon_sp@avon.com,MADRID,Belleza,Delineadores de ojos,https://www.amazon.es/sp?seller=A4PPYGR05GWMW,A28151298,"VIA DE LOS POBLADOS 1, MADRID, MADRID, 28033, ES","Se hace primera marcacion, esta en una reunion y no puede contestar. 24-07-2026.",,pendiente,jose@libertyseller.com
GPS7000,FORLI TECH ESPAÑA SL,7537.22,,+34627881917,FIACCO GARCIA MARIA FERNANDA. (Apoderado); MOSSO VILLARROEL ANGELLO TULIO (Apoderado); PEREZ DIAZ FERNANDO ANDRES (Administrador único),amosso@gps7000.com,VALENCIA,Electrónica,Localizadores GPS,https://www.amazon.es/sp?seller=A37LOGXRXMLLH9,B98866718,"Carrer Almirall Cadarso 26, Valencia, Valencia, 46005, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
Dos Caimanes,DOSCAIMANES S.L.,7557.96,,+34642237161,,doscaimanes.sl@gmail.com,CASTELLÓN DE LA PLANA,Juguetes y juegos,Juguetes de baño,https://www.amazon.es/sp?seller=A2Y39GFHV0NR3A,B19865815,"Calle Manuel Bellido Nº 17, Planta 3 Puerta 5, Castellón de la Plana, Castellón de la Plana, 12006, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
GALLEGO IBERICA,GALLEGO IBERICA S.L.,7579.79,,+34692249749,GALLEGO MARTIN CRISTINA (Administrador solidario); GALLEGO MARTIN CRISTINA. (Administrador único); GALLEGO MARTIN OSCAR. (Administrador solidario),Cristinagallegomartin@gmail.com,MADRID,Jardín,Control de roedores,https://www.amazon.es/sp?seller=AO8PX513JCLC5,B55390140,"9 Calle Torrejón, 2a, PARLA, Madrid, 28982, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
OmBiance,Ombiance Design S.L.,7624.99,,+34681068802,MAESTRI BERNARD FRANCIS. (Apoderado); SANCHEZ ARANDA JOSE LUIS. (Apoderado); MAESTRIMYRIANNA (Socio único),ombiance.contact@gmail.com,MÁLAGA,Belleza,Geles en Masaje y relajación,https://www.amazon.es/sp?seller=AWM4MBA3HAU4F,B16430845,"Calle Benahavis, 264B, Pinos de Alhaurin, Málaga, 29130, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
Arista moto,"JUTON ACCESORIOS IMPORT, S.L.",7650.4,,966751180.0,ANTON RUIZ JOSE FRANCISCO (Administrador solidario); JUAN VARO MARIA JOSE (Administrador solidario); VARO VICTORIA JAIME (Administrador solidario); LOPEZ NOGUERA ABEL ANTONIO (Apoderado),juton@juton.net,ALICANTE,CDs y vinilos,Pantalones de protección para moto,https://www.amazon.es/sp?seller=A76VT7V3HMYGF,B53571824,"Lloc Barrio la Hoya 21-23, COX, ALICANTE, 03350, ES","Cliente responde, indica que no esta intersado. 24-07-2026.",,pendiente,jose@libertyseller.com
Santamarina Cosmetics,THE SKIN FACTORY S.L.U,7685.02,,+34629922111,FERNANDEZ ESPIN GERARDO (Administrador único),hola@santamarinacosmetics.com,MADRID,Belleza,Sérums faciales,https://www.amazon.es/sp?seller=A35OHC6RMSDLF,B05474598,"Paseo de la Castellana, 95, Madrid, Madrid, 28046, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
FAR-ANDALUS,FAR-ANDALUS SL,7718.32,,+34670262439,DIAZ SANCHEZ ANTONIO (Administrador solidario); CAMPOS SANCHEZ MARIA JOSE (Administrador solidario); CABELLO VELASCO LUISA MARIA (Administrador solidario); SILVA FORTES ALEJANDRO (Administrador solidario); HERNANDEZ LEYVA JOSE ANTONIO (Administrador solidario); ROZAS MORENO PEDRO JESUS (Administrador solidario),asf@far-andalus.es,ATARFE,Salud y cuidado personal,Champús,https://www.amazon.es/sp?seller=A2DBU2RSPNFMX8,B18749077,"Sierra De Grazalema 7, Atarfe, Atarfe, 18230, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
CIERZO SPORT,GLOBAL CIERZO SL,7765.14,,+34621309628,GONZALEZ ROMEOALEJANDRO (Socio único),alexgonzalez19@hotmail.com,ZARAGOZA,Juguetes y juegos,Juguetes con sonido,https://www.amazon.es/sp?seller=A2OOZRYDCS77NG,B19375823,"Calle Calixto Ariño Sambia 2, Zaragoza, Zaragoza, 50014, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
Mascarell Semillas,"Mascarell Semillas, S.L.",7780.54,,+34637568770,GIL MASCARELL IBAÑEZ VICENTE (Administrador único),info@mascarellsemillas.com,VALENCIA,Jardín,Semillas de hortalizas,https://www.amazon.es/sp?seller=A2U0FM7DP66Z0G,B97244685,"Polígono Industrial les Delicies 49-51, Benissoda, Valencia, 46869, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
PAAB,PAAB SELLERS SL,7788.09,,+34616160394,,amazonseller.nani@gmail.com,MADRID,Juguetes y juegos,Arneses tipo chaleco para perros,https://www.amazon.es/sp?seller=A2DZ6UO9EP0L2V,B22938617,"CALLE ANTONIO VICENT 16, BAJO 1 A, MADRID, MADRID, 28019, ES","Se realiza primera marcacion, pide rellamar",,pendiente,jose@libertyseller.com
limpiezabarata-com,JOSÉ PALOS FERNÁNDEZ,7805.49,,+34622794579,,info@limpiezabarata.com,MADRID,"Industria, empresas y ciencia",Jabones de mano a granel,https://www.amazon.es/sp?seller=A2WI5DPIPQ8X5S,11796175G,"CALLE ENRIQUE GRANADOS NUM 3, 1C, PINTO, MADRID, 28320, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
Bwell Supplements,BWN LABS S.L,7853.35,,+34610799309,sin cargos relevantes,store@bwellsupplements.com,MADRID,Salud y cuidado personal,"Ácidos grasos esenciales en medicamentos, remedios y suplementos dietéticos",https://www.amazon.es/sp?seller=A26W3B96QNYXP1,B44916500,"Calle Las Norias 92, planta 2/Oficina J, Majadahonda, Madrid, 28221, ES",Se realiza primera marcaion no le interesa. 24-07-2026.,,pendiente,jose@libertyseller.com
Thomas Wellness Group,Thomas Wellness Group S.L,7879.69,,+34 916 61 76 07,JUNQUERA RODRIGUEZ TOMAS (Administrador único); JUNKS CAPITAL SL (Administrador único); SAZ NAVARRO SILVIA (Apoderado mancomunado solidario); CASINO CANALES BORJA (Apoderado); CRIADO DIAZ DAVID (Apoderado); GUARDEÑO ROLDAN FRANCISCO (Consejero); AVANZA INVERSIONES EMPRESARIALES S G E C R SA (Consejero),sistemas@thomas.es,MADRID,Deportes y aire libre,Pesas rusas,https://www.amazon.es/sp?seller=A1K42007MOHSHV,B84956093,"Calle Lanzarote 13, bajo B, San Sebastián de los Reyes, Madrid, 28703, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
LAVINATERIA,Comas Calls Vinateria SL,7899.17,,+34972864660,JORGE COMAS CALLS (Administrador solidario); MARIA ANTONIA CANALETA ARIMANY (Administrador solidario),macanaleta@lavinateria.net,GIRONA,Alimentación y Bebidas,Whisky,https://www.amazon.es/sp?seller=A15XR0UV3GSIU9,B17948548,"Calle Pompeu Fabra 4, HOSTALRIC, GIRONA, 17450, ES",Se realiza primera marcaion indica que todo ya lo tiene cubierto. 24-07-2026.,,pendiente,jose@libertyseller.com
Skin Care Cosmetics,COSMECEUTICALS CONCEPT SL,7915.5,,+34628900416,LLOPIS RIVAS REGINA. (Consejero); NIKLAUS STEIB. (Consejero); ESPERT DALMAU VICENTE JOSE (Consejero); GARCIA BELENGUER PEDRO (Consejero); ECKEHARDT CHRISTIAN JURGEN LUIS VON DAMM MONTES (Consejero); FUERTES OLLE ALFONSO (Consejero),amazonshop@segleclinical.com,BARCELONA,Belleza,Geles y espumas para limpieza facial,https://www.amazon.es/sp?seller=ARS62YYNT7E8M,B66908492,"Calle Muntaner 267, 1º 2ª, Barcelona, Barcelona, 08021, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
RELOS VM,"RELOS VM, S.L.",7935.45,,+34 661 07 76 69,SOLERROLDAN MARC (Socio único),msrfba85@gmail.com,ESPAÑA,Bebé,Cubiertas para cables y enchufes,https://www.amazon.es/sp?seller=A2FFJG4IUYCJD1,B44849263,"CALLE DE LA GUINEU, 10, CALA TAMARIT (TARRAGONA), TARRAGONA, ESPAÑA, 43008, ES","Sale de vacaciones, pide que le llame para el 9. se hace primera marcacion 24-07-2026.",,pendiente,jose@libertyseller.com
Hairfluencer ES,Bey The Time Traveler SL,7973.44,,+34603022024,,beythetimetraveler@gmail.com,CÁDIZ,Belleza,Tratamientos crecepelos,https://www.amazon.es/sp?seller=A3VDNLCW16XMJW,B44729887,"Arenal 1, 3ºB Dch, San Fernando, Cádiz, 11100, ES","Esta de vacaciones, pide que le llame apartir del dia lunes. Primera marcacion 24-07-2026.",,pendiente,jose@libertyseller.com
HOMEFLEX,ZIP ZAP ONLINE SLU,7998.65,,+34 957049536,SALIDO GIRALDO MARIA CRUZ. (Apoderado); MORENO GUILLEN CRISTINA ISABEL. (Apoderado); SALIDO GIRALDO MARIA CRUZ (Apoderado); PORTAL JURDO CAROLINA (Apoderado); TORRALVO CASTRO JUAN MANUEL (Administrador único),mkt@zipzap.es,CÓRDOBA,Hogar y cocina,Colchones para cama,https://www.amazon.es/sp?seller=A2DSHGVGWKWX4Z,B14987150,"Avenida Gran Capitan, 19, 2º D, Córdoba, Córdoba, 14008, ES",Se realiza primera marcaion no le interesa. 24-07-2026.,,pendiente,jose@libertyseller.com
Hogar Gourmet,"REDONDORUBIO SHOPNET, S.L.",8009.11,,+34644427644,sin cargos relevantes,eduardoredondorubio07@gmail.com,MADRID,Bebé,Taburetes para bebé,https://www.amazon.es/sp?seller=A2TE4L9NAPVC09,B56333636,"Avenida de las Provincias, 32 5A, Fuenlabrada, Madrid, 28941, ES",Se realiza primera marcaion no le interesa. 24-07-2026.,,pendiente,jose@libertyseller.com
ADAPTOHEAL EUROPA,ADAPTOGEN SYNERGY S.L.,8016.49,,+34661533297,sin cargos relevantes,info@adaptohealue.com,MADRID,Salud y cuidado personal,"Vitaminas, minerales y suplementos en medicamentos, remedios y suplementos dietéticos",https://www.amazon.es/sp?seller=A2JYLLR9EP3DZA,B-09954504,"C/ General Alvarez de Castro 30, Bajo derecha, local, Madrid, Madrid, 28010, ES",Se realiza primera marcaion no le interesa. 24-07-2026.,,pendiente,jose@libertyseller.com
Framelane,Framelane S.L.,8018.64,,+34690097974,A.R.MONTISMANAGEMENT SL (Socio único),erik@framelane.com,BALEARS PROVINCE,Hogar y cocina,Marcos de fotos de pared y mesa,https://www.amazon.es/sp?seller=A387KIN3EGYFRJ,B56431729,"Carrer de Sant Jaume 7, Palma, Balears Province, 07012, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
Nahana LifeStyle ✨,Nahana Team SL,8066.56,,+34699358601,,nahanashopping@gmail.com,"VALENCIA, ESPAÑA",Hogar y cocina,Tijeras para manualidades,https://www.amazon.es/sp?seller=A2FKVN83JG6OU6,B21900717,"Sant Josep de Pignatelli 22 -8, Valencia, Valencia, España, 46025, ES",Se realiza primera marcaion no le interesa. 24-07-2026.,,pendiente,jose@libertyseller.com
KILOtela,Miró Torres SL,8104.1,,+34 652 93 92 49,,kilotela@kilotela.com,BARCELONA,Hogar y cocina,Telas para manualidades,https://www.amazon.es/sp?seller=A1K35DW5TP508G,B58037599,"Calle Pere Dalmases 10-12, Igualada, Barcelona, 08700, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
Conservas del Cantábrico,Conservas Hoya SA,8120.82,,+34667827134,HOYA PALACIO FRANCISCO. (Consejero); HOYA PALACIO JOSE LUIS (Consejero); HOYA PALACIO TOMAS. (Consejero); HOYA PALACIO JOSELUIS. (Consejero),compras@conservashoya.es,CANTABRIA,Alimentación y Bebidas,Conservas de pescado,https://www.amazon.es/sp?seller=A32NWVZ71JUPEM,A39021639,"CALLE CABILDO POLG.IND.MARISMAS, S/N, SANTOÑA, CANTABRIA, 39740, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
Los zapatos de Daniela,SADARA PLANET SL,8133.19,,+34630637168,LOPEZ PEREZ RAUL (Administrador único),info@loszapatosdedaniela.com,ALACANT,Moda,Zapatillas casual para niño,https://www.amazon.es/sp?seller=AW2XPU0Q7WMAA,B42639534,"AVDA CERVANTES, NUM.39 PLANTA 1, PUERTA E, GUARDAMAR DEL SEGURA, ALACANT, 03140, ES","Se realiza primera marcacion, no contesta. 24-07-2026.",,pendiente,jose@libertyseller.com
